商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
三菱电机2.5匹变频柜式空调MFZ-SXE60VA,"三菱电机, 2.5, 匹, 变频, 柜式, 空调, MFZ-SXE60VA",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10968113,
三菱电机2.5匹变频柜式空调MFZ-XE60VA,"三菱电机, 2.5, 匹, 变频, 柜式, 空调, MFZ-XE60VA",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10968099,
三菱电机2P柜机空调MFH-GE57VCH,"三菱电机, 2P, 柜机, 空调, MFH-GE57VCH",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10790735,
三菱电机2匹变频挂壁式空调MSZ-YE18VA,"三菱电机, 2, 匹, 变频, 挂壁式, 空调, MSZ-YE18VA",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10968022,
三菱电机3P柜机空调NFH-GE71VCH,"三菱电机, 3P, 柜机, 空调, NFH-GE71VCH",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10790746,
三菱电机3匹变频柜式空调MFZ-PXE72VA,"三菱电机, 3, 匹, 变频, 柜式, 空调, MFZ-PXE72VA",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10968146,
三菱电机3匹变频柜式空调MFZ-SXE72VA,"三菱电机, 3, 匹, 变频, 柜式, 空调, MFZ-SXE72VA",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10968124,
三菱电机3匹变频柜式空调MFZ-XE72VA,"三菱电机, 3, 匹, 变频, 柜式, 空调, MFZ-XE72VA",三菱电机,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,三菱,10968102,
夏普正1.5匹新冷媒直流变频空调AY-35SDXW,"夏普, 正, 1.5, 匹, 新, 冷媒, 直流, 变频空调, AY-35SDXW",夏普,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,夏普,11072314,
大金 D系列挂壁2匹空调机 FTXD50FV2C 仅限上海地区销售,"大金, D, 系列, 挂, 壁, 2, 匹, 空调机, FTXD50FV2C, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632466,
大金 G系列挂壁机（R410A）2匹空调机 FTXG50JV2CW 仅限上海地区销售,"大金, G, 系列, 挂, 壁, 机, （, R410A, ）, 2, 匹, 空调机, FTXG50JV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632239,
大金 H系列挂壁式（R410A）1.5匹空调机 FTXH35JV2CW,"大金, H, 系列, 挂壁式, （, R410A, ）, 1.5, 匹, 空调机, FTXH35JV2CW",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632228,
大金 P系列挂壁式（R410A) 1匹空调机 FTXP25HV2CW 仅限上海地区销售,"大金, P, 系列, 挂壁式, （, R410A, ), 1, 匹, 空调机, FTXP25HV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632068,
大金 P系列挂壁式（R410A）1.3匹空调机 FTXP32HV2CW 仅限上海地区销售,"大金, P, 系列, 挂壁式, （, R410A, ）, 1.3, 匹, 空调机, FTXP32HV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632091,
大金 S系列挂壁机（R410A）1.5匹空调机 FTXS35HV2CW 仅限上海地区销售,"大金, S, 系列, 挂, 壁, 机, （, R410A, ）, 1.5, 匹, 空调机, FTXS35HV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632137,
大金 S系列柜式（R410A) 2.5匹空调机 FVXS60GV2CW 仅限上海地区销售,"大金, S, 系列, 柜式, （, R410A, ), 2.5, 匹, 空调机, FVXS60GV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632284,
大金 S系列柜式（R410A) 3匹空调机 FVXS72GV2CN 仅限上海地区销售,"大金, S, 系列, 柜式, （, R410A, ), 3, 匹, 空调机, FVXS72GV2CN, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632319,
大金 S系列柜式（R410A) 3匹空调机 FVXS72GV2CW 仅限上海地区销售,"大金, S, 系列, 柜式, （, R410A, ), 3, 匹, 空调机, FVXS72GV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632308,
大金 i系列挂壁式（R410R) 1匹空调机 FTX25FV2C 仅限上海地区销售,"大金, i, 系列, 挂壁式, （, R410R, ), 1, 匹, 空调机, FTX25FV2C, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,9632193,
大金1P挂壁式冷暖变频空调FTXS225KC-P,"大金, 1P, 挂壁式, 冷暖, 变频空调, FTXS225KC-P",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,11098445,
大金1匹挂壁式冷暖空调FTXP25HV2CW仅限上海地区销售,"大金, 1, 匹, 挂壁式, 冷暖空调, FTXP25HV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,10126780,
大金2.5匹柜式冷暖空调FVXG60JV2CN仅限上海地区销售,"大金, 2.5, 匹, 柜式, 冷暖空调, FVXG60JV2CN, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,10126893,
大金2.5匹柜式冷暖空调FVXG60JV2CW仅限上海地区销售,"大金, 2.5, 匹, 柜式, 冷暖空调, FVXG60JV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,10126882,
大金3匹柜式冷暖空调FVXG72JV2CN仅限上海地区销售,"大金, 3, 匹, 柜式, 冷暖空调, FVXG72JV2CN, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,10126917,
大金3匹柜式冷暖空调FVXG72JV2CW仅限上海地区销售,"大金, 3, 匹, 柜式, 冷暖空调, FVXG72JV2CW, 仅限, 上海, 地区, 销售",大金,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,10126906,
大金空调吸顶机FCY125DQV2C,"大金, 空调, 吸, 顶, 机, FCY125DQV2C",大金,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,10955176,
大金空调吸顶机FCY71DQV2C,"大金, 空调, 吸, 顶, 机, FCY71DQV2C",大金,1,空调,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,大金,10954775,
富士通变频空调ASQA09LKC,"富士通, 变频空调, ASQA09LKC",富士通,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,富士通,10052570,
富士通变频空调ASQA12LKC,"富士通, 变频空调, ASQA12LKC",富士通,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,富士通,10052581,
富士通柜式变频空调AGQA19LBC,"富士通, 柜式, 变频空调, AGQA19LBC",富士通,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,富士通,10052616,
富士通柜式变频空调AGQB19LCC,"富士通, 柜式, 变频空调, AGQB19LCC",富士通,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,富士通,10052649,
富士通柜式变频空调AGQB25LCC,"富士通, 柜式, 变频空调, AGQB25LCC",富士通,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,富士通,10052650,
小天鹅（little swan） 天睿系列3级能效1.5P变频空调KFR-32GW/J1(BDN1)-3经典钛灰色限上海,"小天鹅, （, little, swan, ）, 天, 睿, 系列, 3, 级, 能, 效, 1.5P, 变频空调, KFR-32GW/J1, (, BDN1, ), -3, 经典, 钛, 灰色, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128817,
小天鹅（little swan） 天睿系列3级能效1.5P变频空调KFR-35GW/J1(BDN1)-3经典钛灰色限上海,"小天鹅, （, little, swan, ）, 天, 睿, 系列, 3, 级, 能, 效, 1.5P, 变频空调, KFR-35GW/J1, (, BDN1, ), -3, 经典, 钛, 灰色, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128828,
小天鹅（little swan） 天睿系列3级能效1P变频空调KFR-26GW/J1(BDN1)-3经典钛灰色限上海,"小天鹅, （, little, swan, ）, 天, 睿, 系列, 3, 级, 能, 效, 1P, 变频空调, KFR-26GW/J1, (, BDN1, ), -3, 经典, 钛, 灰色, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128646,
小天鹅（little swan） 天逸系列1.5P变频空调KFR-32GW/B1(BDN1)-4（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 天逸, 系列, 1.5P, 变频空调, KFR-32GW/B1, (, BDN1, ), -4, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128691,
小天鹅（little swan） 天逸系列1.5P变频空调KFR-35GW/B1(BDN1)-4（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 天逸, 系列, 1.5P, 变频空调, KFR-35GW/B1, (, BDN1, ), -4, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128851,
小天鹅（little swan） 天逸系列1P变频空调KFR-26GW/B1(BDN1)-4（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 天逸, 系列, 1P, 变频空调, KFR-26GW/B1, (, BDN1, ), -4, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128680,
小天鹅（little swan） 天韵系列3级能效1.5P变频空调KFR-32GW/A1(BDN1)-3（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 天韵, 系列, 3, 级, 能, 效, 1.5P, 变频空调, KFR-32GW, /, A1, (, BDN1, ), -3, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128839,
小天鹅（little swan） 天韵系列3级能效1.5P变频空调KFR-35GW/A1(BDN1)-3（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 天韵, 系列, 3, 级, 能, 效, 1.5P, 变频空调, KFR-35GW, /, A1, (, BDN1, ), -3, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128668,
小天鹅（little swan） 天韵系列3级能效1P变频空调KFR-26GW/A1(BDN1)-3（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 天韵, 系列, 3, 级, 能, 效, 1P, 变频空调, KFR-26GW, /, A1, (, BDN1, ), -3, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128657,
小天鹅（little swan） 天韵系列3级能效2P变频柜机KFR-51LW/A1(BDN1)-3（月光白）限上海,"小天鹅, （, little, swan, ）, 天韵, 系列, 3, 级, 能, 效, 2P, 变频, 柜机, KFR-51LW, /, A1, (, BDN1, ), -3, （, 月光, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128679,
小天鹅（little swan） 天韵系列3级能效3P变频柜机KFR-72LW/A1(BDN1)-3（月光白）限上海,"小天鹅, （, little, swan, ）, 天韵, 系列, 3, 级, 能, 效, 3P, 变频, 柜机, KFR-72LW, /, A1, (, BDN1, ), -3, （, 月光, 白, ）, 限, 上海",小天鹅,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128840,
小天鹅（little swan） 节能魔方系列新3级能效1.5P冷暖空调KFR-32GW/A3(D)-R3（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 节能, 魔方, 系列, 新, 3, 级, 能, 效, 1.5P, 冷暖空调, KFR-32GW/A3, (, D, ), -R3, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,魔方,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128884,
小天鹅（little swan） 节能魔方系列新3级能效1.5P冷暖空调KFR-35GW/A3(D)-R3（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 节能, 魔方, 系列, 新, 3, 级, 能, 效, 1.5P, 冷暖空调, KFR-35GW/A3, (, D, ), -R3, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,魔方,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128895,
小天鹅（little swan） 节能魔方系列新3级能效1P冷暖空调KFR-23GW/A3(D)-R3（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 节能, 魔方, 系列, 新, 3, 级, 能, 效, 1P, 冷暖空调, KFR-23GW/A3, (, D, ), -R3, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,魔方,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128862,
小天鹅（little swan） 节能魔方系列新3级能效1P冷暖空调KFR-26GW/A3(D)-R3（新陶瓷白）限上海,"小天鹅, （, little, swan, ）, 节能, 魔方, 系列, 新, 3, 级, 能, 效, 1P, 冷暖空调, KFR-26GW/A3, (, D, ), -R3, （, 新, 陶瓷, 白, ）, 限, 上海",小天鹅,1,魔方,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128873,
小天鹅（little swan） 节能魔方系列新3级能效2P冷暖柜机KFR-51LW/A3(D)-R3(A)（月光白）限上海,"小天鹅, （, little, swan, ）, 节能, 魔方, 系列, 新, 3, 级, 能, 效, 2P, 冷暖, 柜机, KFR-51LW/A3, (, D, ), -R3, (, A, ), （, 月光, 白, ）, 限, 上海",小天鹅,1,魔方,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128704,
小天鹅（little swan） 节能魔方系列新3级能效3P冷暖柜机KFR-72LW/A3(D)-R3（月光白）限上海,"小天鹅, （, little, swan, ）, 节能, 魔方, 系列, 新, 3, 级, 能, 效, 3P, 冷暖, 柜机, KFR-72LW/A3, (, D, ), -R3, （, 月光, 白, ）, 限, 上海",小天鹅,1,魔方,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128908,
小天鹅（little swan） 节能魔方系列新3级能效3P冷暖柜机KFR-72LW/A3(SDN)-R3（月光白）限上海,"小天鹅, （, little, swan, ）, 节能, 魔方, 系列, 新, 3, 级, 能, 效, 3P, 冷暖, 柜机, KFR-72LW/A3, (, SDN, ), -R3, （, 月光, 白, ）, 限, 上海",小天鹅,1,魔方,1,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,小天鹅,11128919,
志高1.5匹挂壁式冷暖空调KFR-35GW/A94+N2 仅限上海地区销售,"志高, 1.5, 匹, 挂壁式, 冷暖空调, KFR-35GW/A94+N2, 仅限, 上海, 地区, 销售",志高,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,志高,10087646,
志高1匹挂壁式冷暖空调KFR-25GW/B94+N2 仅限上海地区销售,"志高, 1, 匹, 挂壁式, 冷暖空调, KFR-25GW/B94+N2, 仅限, 上海, 地区, 销售",志高,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,志高,10087624,
志高2匹挂壁式冷暖空调KFR-51GW/D96+N2 仅限上海地区销售,"志高, 2, 匹, 挂壁式, 冷暖空调, KFR-51GW/D96+N2, 仅限, 上海, 地区, 销售",志高,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,志高,10087657,
志高3匹柜式冷暖空调KFR-72LW/C36+N3 仅限上海地区销售,"志高, 3, 匹, 柜式, 冷暖空调, KFR-72LW/C36+N3, 仅限, 上海, 地区, 销售",志高,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,志高,10087679,
日立 1.5匹挂壁式冷暖变频空调 RAS/C-35CVP仅限上海地区销售,"日立, 1.5, 匹, 挂壁式, 冷暖, 变频空调, RAS/C-35CVP, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057355,
日立 1.5匹挂壁式冷暖变频空调 RAS/C-35CVX仅限上海地区销售,"日立, 1.5, 匹, 挂壁式, 冷暖, 变频空调, RAS/C-35CVX, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057242,
日立 1.5匹挂壁式冷暖变频空调 RAS/C-35CVYB仅限上海地区销售,"日立, 1.5, 匹, 挂壁式, 冷暖, 变频空调, RAS/C-35CVYB, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057219,
日立 1.5匹挂壁式冷暖变频空调 RAS/C-35CVY仅限上海地区销售,"日立, 1.5, 匹, 挂壁式, 冷暖, 变频空调, RAS/C-35CVY, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057208,
日立 1.5匹挂壁式冷暖空调 RAS/C-36CHYB仅限上海地区销售,"日立, 1.5, 匹, 挂壁式, 冷暖空调, RAS/C-36CHYB, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057162,
日立 1.5匹挂壁式冷暖空调 RAS/C-36CHY仅限上海地区销售,"日立, 1.5, 匹, 挂壁式, 冷暖空调, RAS/C-36CHY, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057151,
日立 1匹挂壁式冷暖变频空调 RAS/C-25CVP仅限上海地区销售,"日立, 1, 匹, 挂壁式, 冷暖, 变频空调, RAS/C-25CVP, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057344,
日立 1匹挂壁式冷暖变频空调 RAS/C-25CVY仅限上海地区销售,"日立, 1, 匹, 挂壁式, 冷暖, 变频空调, RAS/C-25CVY, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057195,
日立 1匹挂壁式冷暖空调 RAS/C-28CHXB仅限上海地区销售,"日立, 1, 匹, 挂壁式, 冷暖空调, RAS/C-28CHXB, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057184,
日立 2.5匹柜式冷暖变频空调 RAPRAP/C-L61CVY仅限上海地区销售,"日立, 2.5, 匹, 柜式, 冷暖, 变频空调, RAPRAP/C-L61CVY, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057479,
日立 2.5匹矮柜式冷暖变频空调 RAP/C-L61CVS仅限上海地区销售,"日立, 2.5, 匹, 矮, 柜式, 冷暖, 变频空调, RAP/C-L61CVS, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057253,
日立 2匹挂壁式冷暖变频空调 RAS/C-50CVY仅限上海地区销售,"日立, 2, 匹, 挂壁式, 冷暖, 变频空调, RAS/C-50CVY, 仅限, 上海, 地区, 销售",日立,1,,0,0-950560-950628-950630:手机数码电脑、家电-大家电-空调,日立,11057220,
